Order_ID,Date,Food_Item,Quantity_Sold,Price,Weather,Weekend,Festival,Customer_Count,Inventory_Level
422,2024-07-07,Wrap,5,281.62,Rainy,1,0,47,403
423,2024-07-18,Tacos,14,301.89,Rainy,0,0,143,81
424,2023-11-07,Biryani,17,120.57,Rainy,1,1,240,51
425,2023-10-28,Coffee,1,311.59,Sunny,1,0,44,151
426,2024-12-09,Tea,9,265.77,Hot,1,1,217,225
427,2024-10-31,Fried Rice,5,303.19,Hot,1,0,21,236
428,2023-09-18,Cake,9,224.65,Hot,1,1,163,131
429,2024-08-08,Fried Rice,15,313.65,Hot,0,0,80,399
430,2023-09-08,Tea,3,378.36,Rainy,1,1,265,417
431,2023-02-05,Coffee,19,202.28,Sunny,0,0,164,423
432,2024-11-23,Cake,16,418.49,Rainy,0,1,53,245
433,2024-09-06,Noodles,17,50.79,Sunny,0,0,272,404
434,2023-10-04,Juice,19,118.14,Cloudy,1,0,245,364
435,2024-09-24,Salad,7,378.18,Hot,1,0,246,313
436,2024-02-09,Biryani,10,410.4,Rainy,0,0,103,169
437,2023-03-29,Salad,14,136.05,Rainy,1,0,218,118
438,2024-09-12,Pizza,15,163.76,Hot,1,1,295,496
439,2024-04-12,Cake,1,60.04,Sunny,0,0,105,364
440,2023-12-17,Ice Cream,10,311.87,Hot,0,1,192,146
441,2023-11-11,Noodles,17,68.57,Rainy,1,1,92,139
442,2024-07-28,Fried Rice,13,267.43,Rainy,1,1,165,461
443,2023-09-25,Tea,1,137.2,Sunny,0,1,66,178
444,2024-08-13,Biryani,11,323.07,Cloudy,0,0,256,188
445,2024-08-05,Fried Rice,1,349.01,Hot,0,0,150,146
446,2024-02-15,Fried Rice,7,487.62,Cloudy,0,1,27,310
447,2024-07-10,Ice Cream,8,489.34,Hot,0,0,263,465
448,2024-03-24,Cake,7,258.63,Cloudy,0,1,26,317
449,2023-07-08,Fried Rice,13,230.29,Cloudy,1,0,104,257
450,2023-08-16,Ice Cream,15,467.26,Hot,1,0,129,249
451,2023-08-07,Burger,11,260.4,Rainy,0,0,240,434
452,2024-02-26,Biryani,13,53.76,Sunny,0,0,59,425
453,2024-09-09,Juice,13,343.48,Rainy,1,1,272,384
454,2023-10-27,Noodles,11,174.95,Cloudy,0,0,62,316
455,2024-07-12,Tacos,9,158.55,Hot,1,0,113,323
456,2024-05-25,Fried Rice,3,411.51,Hot,1,0,207,466
457,2024-12-29,Salad,1,485.02,Hot,1,1,46,102
458,2024-06-27,Biryani,19,205.6,Cloudy,1,0,299,315
459,2023-02-23,Sandwich,7,167.27,Sunny,1,1,181,419
460,2023-05-05,Juice,4,441.09,Rainy,1,0,94,385
461,2024-05-24,Pasta,9,395.15,Rainy,0,1,268,436
462,2024-10-08,Coffee,4,193.03,Cloudy,0,0,48,81
463,2024-11-05,Ice Cream,6,54.26,Sunny,1,1,225,158
464,2023-10-11,Salad,17,449.55,Sunny,1,1,124,108
465,2024-08-10,Coffee,16,161.31,Cloudy,1,1,87,215
466,2023-11-24,Wrap,14,123.71,Hot,1,0,167,216
467,2024-03-08,Wrap,2,258.04,Hot,1,0,263,112
468,2024-11-10,Pasta,5,320.14,Rainy,1,0,214,256
469,2023-08-09,Juice,7,454.89,Hot,1,1,111,130
470,2024-08-01,Pasta,7,193.19,Cloudy,1,1,49,385
471,2023-03-11,Pasta,10,227.68,Hot,1,0,209,75
472,2024-02-29,Pasta,3,439.98,Hot,1,1,87,360
473,2023-04-03,Fried Rice,4,64.64,Cloudy,1,1,275,339
474,2023-11-04,Biryani,11,104.36,Rainy,0,1,24,302
475,2023-02-26,Burger,1,279.58,Hot,1,0,195,174
476,2024-04-11,Sandwich,2,123.03,Rainy,1,1,247,249
477,2023-09-06,Burger,3,182.35,Sunny,0,0,41,90
478,2023-06-02,Pizza,9,374.27,Cloudy,1,0,160,334
479,2023-05-10,Pizza,15,98.73,Cloudy,1,1,283,435
480,2023-03-30,Biryani,11,407.35,Hot,0,0,264,71
481,2023-11-23,Wrap,16,94.38,Cloudy,0,1,236,216
482,2024-04-11,Tea,9,154.96,Hot,1,1,36,261
483,2023-06-22,Wrap,17,329.82,Sunny,0,0,240,312
484,2023-03-19,Wrap,7,241.59,Sunny,0,0,38,93
485,2024-11-08,Pizza,9,234.91,Hot,1,1,276,267
486,2023-09-15,Noodles,18,446.99,Hot,1,0,101,402
487,2024-05-30,Juice,11,127.13,Cloudy,1,1,199,404
488,2024-01-09,Coffee,9,294.07,Sunny,0,1,243,313
489,2024-11-05,Tea,9,382.82,Sunny,0,1,210,376
490,2024-05-08,Wrap,8,215.45,Rainy,1,1,132,491
491,2024-04-27,Fried Rice,14,430.19,Rainy,1,1,37,141
492,2024-01-26,Coffee,6,470.97,Cloudy,1,0,152,182
493,2024-11-16,Burger,8,69.67,Hot,1,0,96,407
494,2024-12-24,Biryani,7,165.58,Sunny,1,1,227,96
495,2023-05-01,Tea,2,145.76,Hot,0,0,253,128
496,2024-06-28,Cake,10,84.31,Sunny,0,0,175,63
497,2024-11-29,Burger,3,392.96,Hot,0,0,85,236
498,2024-11-08,Juice,8,85.69,Sunny,1,0,151,370
499,2023-04-29,Salad,14,462.24,Cloudy,0,1,67,186
500,2023-08-28,Biryani,15,96.34,Hot,0,0,88,191
501,2024-10-05,Tea,3,312.4,Cloudy,0,1,260,80
502,2024-07-13,Tea,15,365.57,Cloudy,1,1,34,89
503,2024-07-25,Wrap,9,288.69,Sunny,1,0,126,466
504,2024-12-05,Noodles,4,320.42,Hot,1,1,118,132
505,2024-01-07,Burger,15,148.92,Rainy,1,0,112,251
506,2024-12-02,Coffee,14,55.27,Cloudy,1,0,296,97
507,2024-06-20,Cake,17,474.73,Sunny,1,1,169,61
508,2023-08-13,Coffee,3,238.18,Cloudy,0,1,199,95
509,2024-11-07,Tea,3,382.09,Hot,0,1,145,268
510,2024-01-11,Tacos,12,377.69,Rainy,0,0,133,283
511,2023-06-06,Biryani,13,269.86,Sunny,1,1,149,364
512,2024-03-17,Wrap,12,448.55,Rainy,1,0,290,497
513,2024-04-11,Coffee,3,326.84,Sunny,1,0,199,483
514,2024-04-26,Juice,6,308.87,Sunny,1,1,188,360
515,2023-09-25,Juice,14,463.63,Cloudy,1,0,99,69
516,2023-09-28,Tacos,18,474.89,Cloudy,1,1,292,258
517,2023-05-17,Burger,17,308.67,Sunny,1,1,299,126
518,2024-03-27,Salad,9,323.47,Rainy,1,1,219,216
519,2024-04-08,Tacos,14,209.43,Rainy,0,1,70,323
520,2024-12-23,Ice Cream,4,450.04,Sunny,1,0,139,209
521,2024-09-08,Biryani,11,65.21,Cloudy,0,1,124,287
522,2023-01-28,Fried Rice,5,144.36,Hot,1,0,222,456
523,2023-06-22,Pizza,10,258.4,Sunny,1,1,55,422
524,2023-08-28,Cake,15,496.25,Hot,0,1,263,449
525,2023-11-22,Pizza,18,271.0,Sunny,1,0,257,484
526,2024-09-25,Pizza,8,374.82,Sunny,1,1,33,237
527,2023-11-06,Pasta,11,349.04,Rainy,0,0,97,242
528,2024-04-03,Juice,19,436.58,Rainy,0,0,56,404
529,2024-04-12,Wrap,8,470.58,Rainy,1,1,160,387
530,2024-06-04,Cake,5,90.6,Sunny,0,1,180,487
531,2024-02-04,Coffee,9,347.25,Cloudy,1,1,40,284
532,2024-05-10,Tea,14,273.02,Cloudy,0,0,211,369
533,2024-03-13,Cake,18,486.36,Hot,0,1,178,296
534,2023-08-24,Burger,8,393.67,Rainy,0,0,60,408
535,2023-06-07,Cake,8,333.45,Sunny,1,1,56,131
536,2023-04-13,Noodles,19,375.68,Cloudy,1,1,24,411
537,2023-10-21,Cake,10,346.56,Hot,0,0,203,449
538,2023-06-09,Pizza,4,202.34,Cloudy,0,0,27,209
539,2024-04-02,Ice Cream,1,120.49,Cloudy,0,0,155,64
540,2024-06-14,Noodles,14,301.07,Hot,0,1,129,332
541,2023-08-29,Noodles,5,162.34,Rainy,1,0,31,496
542,2024-03-07,Cake,16,353.87,Cloudy,0,0,207,448
543,2024-01-19,Tea,19,367.07,Rainy,0,1,271,377
544,2023-11-27,Biryani,5,249.35,Rainy,1,1,87,215
545,2023-01-06,Tacos,13,218.88,Sunny,1,0,287,367
546,2023-09-07,Cake,7,454.14,Rainy,0,0,213,356
547,2023-09-03,Pasta,12,208.66,Cloudy,0,1,164,416
548,2024-12-06,Cake,18,182.55,Cloudy,1,0,283,474
549,2024-11-29,Coffee,17,368.07,Sunny,0,0,243,154
550,2024-11-12,Fried Rice,12,53.73,Cloudy,1,0,167,208
551,2024-12-23,Burger,10,470.6,Rainy,1,0,155,256
552,2023-11-26,Tea,2,210.03,Sunny,1,0,125,466
553,2023-02-15,Noodles,3,371.36,Rainy,1,0,184,479
554,2023-04-18,Tea,4,100.57,Sunny,1,0,120,143
555,2023-10-22,Biryani,12,268.91,Cloudy,1,1,20,196
556,2023-05-26,Coffee,6,224.11,Cloudy,0,0,131,255
557,2023-01-06,Burger,3,359.66,Cloudy,1,1,264,87
558,2024-05-05,Biryani,1,130.76,Hot,0,1,255,196
559,2023-08-27,Ice Cream,7,330.32,Rainy,1,0,119,71
560,2024-07-12,Juice,7,60.21,Rainy,0,1,89,63
561,2024-08-07,Noodles,13,308.94,Sunny,1,1,152,282
562,2024-01-17,Pasta,10,152.85,Rainy,0,0,28,101
563,2023-10-02,Juice,1,481.36,Sunny,1,0,135,312
564,2024-06-10,Sandwich,10,325.22,Sunny,0,1,262,65
565,2024-04-03,Ice Cream,11,108.3,Cloudy,0,1,154,238
566,2023-07-22,Tea,19,292.28,Rainy,1,0,118,315
567,2024-08-14,Pizza,2,110.37,Sunny,0,0,257,479
568,2023-11-03,Pizza,15,368.33,Sunny,1,0,178,425
569,2024-06-15,Cake,18,168.86,Hot,0,1,267,140
570,2024-11-22,Sandwich,9,363.18,Sunny,0,0,294,136
571,2024-04-20,Pizza,12,439.83,Hot,1,0,72,204
572,2023-12-01,Salad,7,187.91,Rainy,0,0,153,420
573,2023-05-29,Noodles,3,475.88,Hot,0,1,66,72
574,2024-09-23,Noodles,1,128.93,Cloudy,0,1,142,51
575,2024-01-25,Biryani,13,401.18,Cloudy,1,0,51,259
576,2024-12-18,Noodles,3,345.13,Hot,0,1,102,179
577,2024-09-04,Tea,3,436.21,Hot,1,0,293,163
578,2023-11-09,Cake,8,491.96,Sunny,1,1,180,228
579,2023-10-20,Fried Rice,19,236.75,Sunny,1,1,72,205
580,2024-06-05,Noodles,13,386.82,Rainy,0,0,232,127
581,2024-10-08,Sandwich,14,151.63,Cloudy,1,0,215,267
582,2024-05-16,Sandwich,17,294.22,Cloudy,0,0,173,192
583,2023-06-17,Salad,12,410.24,Sunny,1,0,213,294
584,2023-03-04,Fried Rice,13,136.19,Hot,0,1,220,275
585,2024-11-01,Cake,8,366.61,Cloudy,1,0,40,298
586,2024-07-12,Pasta,2,100.26,Sunny,1,1,68,88
587,2023-06-13,Fried Rice,3,487.06,Hot,1,0,25,407
588,2023-10-01,Wrap,10,466.08,Hot,0,1,288,248
589,2024-07-23,Wrap,14,159.5,Cloudy,0,1,162,448
590,2023-07-18,Tea,12,219.84,Hot,0,1,88,119
591,2023-01-01,Wrap,18,109.01,Rainy,0,0,23,487
592,2024-09-21,Sandwich,1,61.04,Rainy,1,1,265,413
593,2023-03-09,Ice Cream,5,58.79,Sunny,0,1,241,328
594,2023-10-16,Fried Rice,14,95.99,Cloudy,1,0,285,384
595,2023-09-02,Tacos,17,200.26,Hot,1,0,112,156
596,2023-12-12,Cake,14,74.79,Hot,0,1,187,373
597,2024-07-26,Pasta,1,114.04,Cloudy,0,0,74,71
598,2023-01-08,Tacos,11,80.9,Sunny,1,1,41,386
599,2023-01-31,Salad,8,336.53,Hot,1,0,28,174
600,2023-12-20,Sandwich,18,343.82,Rainy,1,0,129,92
601,2023-12-31,Noodles,6,190.06,Hot,1,0,104,468
602,2023-04-30,Wrap,2,178.11,Rainy,1,0,171,486
603,2024-09-16,Pasta,16,374.01,Hot,1,0,223,263
604,2023-11-24,Sandwich,12,495.38,Rainy,1,1,162,185
605,2024-10-16,Wrap,7,110.11,Cloudy,0,0,288,472
606,2023-07-24,Cake,1,114.12,Rainy,0,1,27,175
607,2023-10-31,Cake,19,66.42,Sunny,1,1,290,153
608,2024-09-19,Cake,6,388.35,Cloudy,1,0,70,298
609,2023-06-19,Juice,18,339.17,Sunny,0,0,233,154
610,2023-02-21,Pasta,12,349.76,Cloudy,0,1,246,428
611,2024-07-16,Ice Cream,16,163.65,Hot,0,0,214,274
612,2024-10-29,Noodles,2,183.05,Cloudy,0,1,274,422
613,2023-01-18,Coffee,4,135.75,Sunny,0,1,223,153
614,2023-03-23,Fried Rice,11,178.34,Cloudy,0,1,160,337
615,2024-03-16,Juice,17,337.56,Sunny,1,1,288,397
616,2024-03-30,Fried Rice,15,399.29,Cloudy,0,1,286,456
617,2024-07-14,Cake,13,214.46,Rainy,1,0,158,326
618,2024-09-06,Noodles,9,286.33,Sunny,0,0,263,254
619,2023-02-25,Cake,6,336.0,Sunny,0,0,154,217
620,2024-08-30,Biryani,5,447.83,Cloudy,0,1,106,218
621,2023-03-30,Fried Rice,1,201.33,Sunny,0,0,273,113
622,2024-09-12,Cake,7,58.97,Hot,1,0,77,453
623,2024-09-13,Fried Rice,12,497.19,Hot,1,0,281,311
624,2023-01-17,Salad,7,442.21,Hot,0,1,147,199
625,2024-04-03,Cake,18,299.22,Rainy,1,1,260,285
626,2024-07-01,Ice Cream,9,229.1,Cloudy,1,1,143,406
627,2023-11-01,Fried Rice,5,306.56,Sunny,0,0,299,109
628,2024-06-04,Tacos,15,128.48,Hot,0,1,180,105
629,2023-02-23,Salad,10,284.29,Cloudy,1,0,273,91
630,2023-01-13,Wrap,3,279.51,Rainy,1,0,136,283
631,2023-04-17,Salad,10,142.98,Hot,0,1,67,241
632,2023-09-24,Ice Cream,14,163.16,Sunny,0,1,219,68
633,2023-04-25,Tea,8,169.18,Cloudy,1,1,260,217
634,2024-05-23,Tea,7,56.46,Hot,1,1,88,178
635,2024-01-24,Cake,16,54.6,Sunny,1,1,277,99
636,2023-05-02,Fried Rice,18,220.93,Sunny,0,1,143,250
637,2024-05-31,Pizza,11,263.93,Rainy,1,0,92,182
638,2024-05-03,Sandwich,2,423.96,Hot,0,0,255,271
639,2023-08-05,Noodles,12,341.11,Hot,1,1,188,438
640,2024-09-18,Salad,12,449.29,Hot,1,0,259,268
641,2023-12-02,Cake,15,205.08,Sunny,0,0,76,364
642,2024-01-27,Salad,6,324.53,Sunny,0,0,109,86
643,2023-02-18,Cake,2,395.43,Hot,0,1,288,51
644,2024-03-25,Wrap,19,335.29,Sunny,1,1,253,302
645,2024-09-17,Sandwich,1,283.16,Rainy,0,1,93,412
646,2024-10-21,Ice Cream,7,173.01,Cloudy,1,0,214,239
647,2024-11-09,Pasta,19,315.7,Rainy,1,1,47,236
648,2024-10-15,Sandwich,2,436.26,Hot,1,0,246,194
649,2023-09-13,Tacos,9,107.86,Rainy,0,0,194,112
650,2024-11-03,Tacos,13,257.89,Sunny,0,0,280,457
651,2023-07-01,Juice,13,450.3,Hot,1,1,181,276
652,2024-11-06,Wrap,11,192.37,Sunny,1,1,79,441
653,2024-12-26,Pasta,11,137.36,Cloudy,1,1,121,384
654,2023-11-22,Tea,16,249.22,Rainy,0,0,69,59
655,2024-05-20,Wrap,10,478.24,Rainy,0,1,283,250
656,2024-10-06,Salad,8,431.43,Cloudy,0,0,55,456
657,2023-11-07,Noodles,6,490.81,Rainy,1,1,297,74
658,2023-08-20,Sandwich,7,71.76,Sunny,0,1,72,373
659,2024-11-20,Pasta,10,55.99,Sunny,0,1,272,187
660,2023-02-01,Pizza,19,85.44,Rainy,0,1,249,281
661,2024-07-27,Sandwich,6,483.68,Sunny,1,1,286,229
662,2024-03-23,Sandwich,4,82.75,Cloudy,0,0,44,354
663,2024-06-22,Wrap,12,499.43,Cloudy,0,0,247,243
664,2023-08-22,Pasta,3,224.87,Sunny,0,0,221,289
665,2024-02-13,Pasta,15,482.72,Cloudy,1,0,295,184
666,2024-09-26,Tea,4,457.26,Hot,1,0,112,387
667,2024-07-11,Wrap,5,206.04,Sunny,1,0,234,264
668,2024-12-20,Tacos,19,405.17,Rainy,0,0,66,282
669,2024-09-04,Biryani,4,398.97,Hot,0,1,128,255
670,2024-06-26,Salad,12,200.82,Sunny,1,1,224,304
671,2024-09-04,Sandwich,9,90.47,Rainy,0,0,189,86
672,2023-03-30,Salad,11,310.58,Rainy,0,0,92,103
673,2024-08-18,Coffee,12,79.03,Cloudy,0,1,215,331
674,2023-10-19,Noodles,17,376.05,Rainy,0,0,34,352
675,2023-12-21,Cake,15,267.81,Rainy,1,0,214,59
676,2023-08-06,Burger,1,111.48,Sunny,1,1,227,370
677,2023-02-12,Salad,8,224.23,Sunny,0,1,58,99
678,2023-03-08,Noodles,1,335.55,Hot,0,0,37,268
679,2024-09-23,Noodles,12,247.76,Cloudy,1,1,238,458
680,2023-03-01,Ice Cream,9,61.69,Cloudy,1,0,226,273
681,2024-08-26,Fried Rice,18,474.0,Sunny,0,1,90,130
682,2024-02-28,Salad,17,88.68,Cloudy,1,0,100,271
683,2024-02-28,Burger,4,133.65,Sunny,0,0,186,268
684,2023-03-04,Sandwich,12,183.69,Hot,0,0,201,143
685,2024-12-06,Biryani,15,249.22,Cloudy,1,0,287,68
686,2024-04-21,Wrap,12,408.6,Rainy,0,1,156,144
687,2024-01-26,Noodles,2,176.87,Hot,1,1,118,312
688,2023-07-04,Tacos,16,369.11,Hot,0,0,51,374
689,2024-10-07,Pasta,4,328.87,Sunny,1,0,119,369
690,2023-08-16,Sandwich,17,313.26,Sunny,1,0,288,190
691,2023-08-05,Fried Rice,8,374.22,Cloudy,1,1,135,218
692,2024-01-05,Wrap,16,271.29,Cloudy,1,0,67,375
693,2024-07-25,Pasta,15,248.64,Rainy,0,0,273,232
694,2023-06-28,Tea,1,185.7,Sunny,0,0,299,94
695,2023-07-26,Salad,12,375.62,Hot,0,0,219,328
696,2023-07-14,Salad,19,472.7,Rainy,0,1,143,194
697,2024-09-03,Tacos,17,159.51,Sunny,0,0,188,225
698,2023-09-07,Cake,19,101.17,Hot,0,1,183,276
699,2023-11-15,Burger,18,66.76,Hot,1,1,105,388
700,2024-05-22,Fried Rice,10,163.39,Hot,1,0,120,345
701,2024-07-27,Tacos,4,90.56,Hot,1,0,174,124
702,2023-09-26,Noodles,7,74.83,Hot,0,0,274,384
703,2024-07-13,Salad,3,497.24,Sunny,1,1,34,136
704,2023-08-22,Sandwich,10,106.75,Hot,0,0,232,120
705,2023-10-30,Burger,12,53.13,Cloudy,0,0,38,493
706,2023-06-21,Coffee,3,321.63,Hot,0,1,287,123
707,2024-12-09,Tea,2,449.41,Cloudy,0,0,114,143
708,2024-04-09,Biryani,15,441.2,Hot,0,0,206,382
709,2024-06-12,Pizza,5,376.22,Hot,0,1,42,151
710,2024-11-13,Pasta,14,366.19,Sunny,0,0,238,386
711,2024-05-13,Pizza,19,229.64,Hot,0,0,144,156
712,2023-12-06,Juice,5,70.01,Sunny,1,1,278,463
713,2023-03-24,Burger,17,186.78,Rainy,1,0,209,451
714,2024-01-11,Sandwich,13,266.27,Cloudy,0,1,149,259
715,2024-08-19,Noodles,14,90.61,Rainy,1,0,245,100
716,2023-01-15,Pizza,1,328.91,Rainy,1,1,90,305
717,2024-08-06,Biryani,9,183.87,Cloudy,1,1,176,221
718,2023-06-17,Ice Cream,5,359.35,Hot,0,1,150,379
719,2024-10-07,Pasta,9,459.12,Rainy,0,0,204,174
720,2023-06-08,Tea,15,199.73,Cloudy,1,1,64,439
721,2024-04-04,Tea,7,60.22,Rainy,1,1,118,412
722,2024-11-11,Pizza,12,347.24,Cloudy,1,1,141,159
723,2024-07-29,Cake,6,420.38,Cloudy,1,1,190,470
724,2023-11-01,Biryani,5,200.57,Cloudy,0,1,87,464
725,2024-03-03,Wrap,14,82.54,Sunny,0,1,151,264
726,2023-11-27,Fried Rice,14,166.46,Sunny,0,0,134,249
727,2024-08-15,Tacos,2,383.55,Rainy,1,1,190,151
728,2023-02-01,Cake,9,297.49,Hot,0,0,254,105
729,2023-05-16,Wrap,6,125.83,Rainy,1,0,81,59
730,2023-02-04,Pizza,4,397.51,Rainy,1,1,172,284
731,2024-03-28,Coffee,3,198.86,Cloudy,0,0,158,441
732,2023-12-25,Noodles,8,178.82,Hot,1,1,225,365
733,2023-03-29,Salad,3,344.82,Cloudy,0,1,203,480
734,2023-07-20,Biryani,18,383.03,Cloudy,1,0,177,318
735,2024-10-18,Pasta,7,485.96,Cloudy,0,0,180,210
736,2023-05-15,Salad,17,408.37,Cloudy,0,0,298,361
737,2023-01-01,Fried Rice,19,368.26,Hot,0,0,229,330
738,2024-03-09,Sandwich,1,279.35,Rainy,0,0,172,205
739,2023-10-01,Salad,4,276.8,Cloudy,1,1,25,471
740,2024-04-04,Salad,4,376.77,Cloudy,1,0,238,316
741,2023-12-05,Sandwich,7,207.69,Rainy,1,1,41,168
742,2024-04-04,Wrap,18,138.97,Sunny,0,1,257,292
743,2023-09-24,Biryani,4,396.1,Rainy,1,0,188,301
744,2023-10-19,Tea,14,268.82,Sunny,1,0,174,399
745,2023-03-26,Coffee,11,126.35,Cloudy,0,0,160,282
746,2024-10-25,Wrap,12,333.48,Sunny,1,0,156,116
747,2024-04-17,Salad,15,220.38,Rainy,1,1,135,240
748,2023-05-23,Salad,17,169.14,Cloudy,0,0,149,125
749,2023-04-19,Cake,14,146.97,Sunny,1,0,266,454
750,2023-08-09,Wrap,16,247.45,Hot,1,0,258,406
751,2024-09-12,Noodles,19,297.0,Rainy,1,0,66,180
752,2024-06-23,Biryani,18,103.06,Cloudy,0,1,26,60
753,2024-02-27,Pasta,18,499.2,Hot,1,0,288,448
754,2023-11-13,Salad,14,64.83,Hot,1,0,69,427
755,2024-02-02,Fried Rice,19,101.23,Sunny,1,1,161,106
756,2024-08-02,Ice Cream,14,376.51,Sunny,1,0,234,441
757,2024-11-06,Ice Cream,7,292.63,Hot,0,1,187,94
758,2023-02-03,Salad,3,284.73,Hot,0,0,220,175
759,2024-10-29,Wrap,9,138.24,Sunny,0,1,142,493
760,2023-05-14,Pizza,16,405.13,Rainy,0,1,283,267
761,2024-05-06,Biryani,6,206.2,Sunny,0,1,28,219
762,2023-05-13,Wrap,11,366.54,Hot,0,0,166,467
763,2023-04-27,Pasta,6,214.84,Sunny,1,1,152,430
764,2023-05-27,Pizza,8,402.05,Cloudy,0,0,286,55
765,2024-07-20,Tacos,5,473.74,Cloudy,1,1,146,305
766,2023-08-26,Juice,4,85.46,Sunny,1,0,72,265
767,2024-08-03,Burger,8,50.32,Cloudy,0,0,36,70
768,2024-08-30,Salad,5,494.62,Hot,1,1,153,409
769,2023-03-04,Pasta,14,235.21,Sunny,1,1,199,110
770,2024-11-12,Burger,19,223.0,Rainy,1,0,68,66
771,2024-03-24,Salad,17,422.35,Cloudy,0,1,162,285
772,2023-08-14,Fried Rice,18,74.26,Sunny,0,0,209,262
773,2023-09-18,Ice Cream,11,209.56,Hot,0,1,43,110
774,2023-08-24,Sandwich,7,363.45,Rainy,0,1,193,190
775,2023-08-25,Wrap,7,217.16,Sunny,1,1,224,328
776,2024-12-09,Tacos,18,344.25,Cloudy,0,1,272,301
777,2023-08-22,Burger,6,250.43,Hot,1,1,284,399
778,2023-12-12,Wrap,14,212.46,Sunny,0,0,43,359
779,2024-02-04,Sandwich,13,112.78,Hot,1,1,39,443
780,2023-06-23,Pasta,17,160.41,Sunny,0,0,239,346
781,2023-06-05,Noodles,15,366.12,Rainy,0,0,48,348
782,2023-11-04,Tacos,18,106.1,Cloudy,0,0,236,188
783,2024-11-08,Cake,7,159.32,Hot,1,0,75,397
784,2023-08-09,Burger,13,387.46,Cloudy,0,1,74,429
785,2024-08-26,Wrap,17,328.48,Sunny,0,1,253,185
786,2023-11-16,Wrap,13,131.27,Rainy,1,1,31,93
787,2024-08-21,Pizza,8,281.13,Hot,0,0,243,228
788,2023-07-27,Burger,19,488.76,Sunny,1,0,181,153
789,2024-04-21,Juice,3,333.62,Cloudy,0,1,289,176
790,2023-04-18,Pasta,1,498.48,Cloudy,1,1,53,261
791,2023-11-07,Tacos,12,310.41,Hot,0,1,281,398
792,2024-03-06,Ice Cream,2,214.93,Hot,1,0,179,478
793,2023-06-30,Cake,8,98.23,Sunny,1,0,212,117
794,2024-04-03,Sandwich,11,438.39,Sunny,0,1,191,167
795,2023-03-23,Pizza,18,283.35,Cloudy,1,0,240,476
796,2024-10-08,Juice,13,215.88,Sunny,1,0,100,69
797,2024-06-22,Tacos,19,275.09,Rainy,0,0,298,152
798,2023-12-25,Pizza,4,96.05,Sunny,1,1,141,136
799,2023-09-12,Tea,9,209.4,Cloudy,1,0,203,84
800,2023-11-13,Pasta,19,76.51,Cloudy,1,1,43,234
801,2023-09-21,Wrap,4,347.4,Sunny,1,1,225,459
802,2024-02-12,Cake,5,328.37,Rainy,0,1,217,128
803,2024-08-03,Cake,10,92.92,Hot,1,0,133,60
804,2023-02-17,Salad,17,351.0,Rainy,1,0,261,309
805,2023-04-07,Juice,3,454.62,Cloudy,1,0,248,439
806,2024-10-12,Pizza,6,484.49,Rainy,1,0,77,372
807,2024-02-29,Pasta,12,152.77,Cloudy,0,1,181,488
808,2024-09-30,Burger,13,85.63,Cloudy,1,1,102,93
809,2024-11-19,Noodles,15,480.87,Cloudy,1,0,254,309
810,2023-05-22,Ice Cream,8,207.84,Hot,0,1,243,448
811,2024-05-02,Juice,7,233.36,Rainy,0,1,202,350
812,2023-07-05,Tacos,16,230.06,Cloudy,1,0,235,87
813,2023-05-27,Ice Cream,8,304.92,Hot,0,1,86,127
814,2023-08-20,Tea,1,467.94,Cloudy,1,0,59,153
815,2024-06-19,Noodles,12,236.67,Rainy,1,0,218,489
816,2024-08-14,Biryani,14,380.35,Cloudy,1,0,76,118
817,2023-01-09,Noodles,7,278.55,Sunny,0,0,27,315
818,2024-05-05,Cake,3,324.51,Sunny,0,0,114,433
819,2023-03-13,Pizza,8,462.25,Sunny,0,0,107,474
820,2023-02-04,Tea,19,103.1,Hot,1,0,114,472
821,2024-07-14,Tacos,7,373.78,Rainy,1,0,299,288
822,2024-08-14,Ice Cream,10,68.71,Hot,0,1,95,140
823,2023-03-05,Pizza,4,438.81,Cloudy,1,1,279,357
824,2024-04-05,Noodles,12,435.36,Rainy,0,1,73,436
825,2024-10-11,Sandwich,7,180.25,Rainy,0,1,190,108
826,2024-04-20,Tacos,1,414.8,Hot,1,0,144,90
827,2024-12-21,Pasta,1,371.47,Cloudy,1,1,215,458
828,2023-11-15,Pizza,15,361.36,Hot,0,0,111,254
829,2024-08-06,Fried Rice,7,499.58,Rainy,0,0,282,198
830,2023-04-07,Biryani,15,481.7,Rainy,1,1,248,265
831,2023-08-28,Burger,5,382.16,Rainy,1,0,25,116
832,2023-09-04,Cake,12,127.88,Cloudy,1,0,20,208
833,2023-12-08,Salad,12,482.02,Sunny,0,0,40,125
834,2024-04-23,Juice,3,80.88,Sunny,0,1,75,468
835,2023-05-13,Burger,7,169.18,Cloudy,0,0,44,457
836,2023-12-08,Burger,14,225.2,Sunny,1,1,37,125
837,2023-06-06,Coffee,1,459.73,Cloudy,1,1,286,80
838,2024-01-26,Pasta,4,287.42,Rainy,0,1,237,385
839,2024-10-14,Sandwich,10,113.91,Cloudy,1,1,74,144
840,2024-06-15,Tacos,14,272.73,Sunny,0,0,176,222
841,2023-06-16,Juice,18,430.11,Sunny,0,1,129,303
842,2024-10-10,Noodles,8,228.65,Rainy,1,0,180,378
843,2024-11-01,Wrap,13,482.61,Sunny,1,1,154,182
